geo_description,label,year,description,estimate,moe,se,cv,file
United States,HD01_VD42,2014,Estimate; Female: - 60 and 61 years,4120156,36492.94,18618.85,0.45,total
North Carolina,HD01_VD42,2014,Estimate; Female: - 60 and 61 years,131296,6149.28,3137.39,2.39,total
"Durham County, NC",HD01_VD42,2014,Estimate; Female: - 60 and 61 years,4247,1154.55,589.06,13.87,total
"Forsyth County, NC",HD01_VD42,2014,Estimate; Female: - 60 and 61 years,5603,1005.62,513.07,9.16,total
"Guilford County, NC",HD01_VD42,2014,Estimate; Female: - 60 and 61 years,6501,1243.91,634.65,9.76,total
United States,HD01_VD43,2014,Estimate; Female: - 62 to 64 years,5662824,36983.83,18869.3,0.33,total
North Carolina,HD01_VD43,2014,Estimate; Female: - 62 to 64 years,175288,6667.57,3401.82,1.94,total
"Durham County, NC",HD01_VD43,2014,Estimate; Female: - 62 to 64 years,4875,891.23,454.71,9.33,total
"Forsyth County, NC",HD01_VD43,2014,Estimate; Female: - 62 to 64 years,6597,1074.72,548.33,8.31,total
"Guilford County, NC",HD01_VD43,2014,Estimate; Female: - 62 to 64 years,6773,1221.28,623.1,9.2,total
United States,HD01_VD44,2014,Estimate; Female: - 65 and 66 years,3571906,25913.7,13221.28,0.37,total
North Carolina,HD01_VD44,2014,Estimate; Female: - 65 and 66 years,119863,4850.55,2474.77,2.06,total
"Durham County, NC",HD01_VD44,2014,Estimate; Female: - 65 and 66 years,3172,880.51,449.24,14.16,total
"Forsyth County, NC",HD01_VD44,2014,Estimate; Female: - 65 and 66 years,4315,962.72,491.18,11.38,total
"Guilford County, NC",HD01_VD44,2014,Estimate; Female: - 65 and 66 years,4661,1062.81,542.25,11.63,total
United States,HD01_VD45,2014,Estimate; Female: - 67 to 69 years,4459751,29731.23,15168.99,0.34,total
North Carolina,HD01_VD45,2014,Estimate; Female: - 67 to 69 years,149529,6596.09,3365.35,2.25,total
"Durham County, NC",HD01_VD45,2014,Estimate; Female: - 67 to 69 years,2944,931.74,475.38,16.15,total
"Forsyth County, NC",HD01_VD45,2014,Estimate; Female: - 67 to 69 years,5806,1033.02,527.05,9.08,total
"Guilford County, NC",HD01_VD45,2014,Estimate; Female: - 67 to 69 years,6033,1314.21,670.52,11.11,total
United States,HD01_VD46,2014,Estimate; Female: - 70 to 74 years,6033581,33248.51,16963.53,0.28,total
North Carolina,HD01_VD46,2014,Estimate; Female: - 70 to 74 years,196578,6021.79,3072.34,1.56,total
"Durham County, NC",HD01_VD46,2014,Estimate; Female: - 70 to 74 years,4365,973.45,496.66,11.38,total
"Forsyth County, NC",HD01_VD46,2014,Estimate; Female: - 70 to 74 years,6359,954.38,486.93,7.66,total
"Guilford County, NC",HD01_VD46,2014,Estimate; Female: - 70 to 74 years,11514,1395.23,711.85,6.18,total
United States,HD01_VD47,2014,Estimate; Female: - 75 to 79 years,4418908,28296.68,14437.08,0.33,total
North Carolina,HD01_VD47,2014,Estimate; Female: - 75 to 79 years,141637,6025.36,3074.16,2.17,total
"Durham County, NC",HD01_VD47,2014,Estimate; Female: - 75 to 79 years,2908,810.21,413.37,14.21,total
"Forsyth County, NC",HD01_VD47,2014,Estimate; Female: - 75 to 79 years,4291,868.6,443.16,10.33,total
"Guilford County, NC",HD01_VD47,2014,Estimate; Female: - 75 to 79 years,5920,1328.51,677.81,11.45,total
United States,HD01_VD48,2014,Estimate; Female: - 80 to 84 years,3414740,24921.19,12714.89,0.37,total
North Carolina,HD01_VD48,2014,Estimate; Female: - 80 to 84 years,107125,4352.51,2220.67,2.07,total
"Durham County, NC",HD01_VD48,2014,Estimate; Female: - 80 to 84 years,2381,876.94,447.42,18.79,total
"Forsyth County, NC",HD01_VD48,2014,Estimate; Female: - 80 to 84 years,4261,955.57,487.54,11.44,total
"Guilford County, NC",HD01_VD48,2014,Estimate; Female: - 80 to 84 years,6068,949.62,484.5,7.98,total
United States,HD01_VD49,2014,Estimate; Female: - 85 years and over,4003535,27836.77,14202.43,0.35,total
North Carolina,HD01_VD49,2014,Estimate; Female: - 85 years and over,112168,5085.28,2594.53,2.31,total
"Durham County, NC",HD01_VD49,2014,Estimate; Female: - 85 years and over,3109,712.51,363.53,11.69,total
"Forsyth County, NC",HD01_VD49,2014,Estimate; Female: - 85 years and over,5508,1015.15,517.93,9.4,total
"Guilford County, NC",HD01_VD49,2014,Estimate; Female: - 85 years and over,6385,1282.04,654.1,10.24,total
United States,HD01_VD01,2015,Estimate; Total:,321418821,NA,NA,NA,total
North Carolina,HD01_VD01,2015,Estimate; Total:,10042802,NA,NA,NA,total
"Durham County, NC",HD01_VD01,2015,Estimate; Total:,300952,NA,NA,NA,total
"Forsyth County, NC",HD01_VD01,2015,Estimate; Total:,369019,NA,NA,NA,total
"Guilford County, NC",HD01_VD01,2015,Estimate; Total:,517600,NA,NA,NA,total
United States,HD01_VD02,2015,Estimate; Male:,158167834,37530.72,19148.33,0.01,total
North Carolina,HD01_VD02,2015,Estimate; Male:,4896006,8208.17,4187.84,0.09,total
"Durham County, NC",HD01_VD02,2015,Estimate; Male:,143923,863.83,440.73,0.31,total
"Forsyth County, NC",HD01_VD02,2015,Estimate; Male:,175153,625.53,319.15,0.18,total
"Guilford County, NC",HD01_VD02,2015,Estimate; Male:,245578,605.28,308.82,0.13,total
United States,HD01_VD03,2015,Estimate; Male: - Under 5 years,10112826,19285.45,9839.52,0.1,total
North Carolina,HD01_VD03,2015,Estimate; Male: - Under 5 years,307442,5420.09,2765.35,0.9,total
"Durham County, NC",HD01_VD03,2015,Estimate; Male: - Under 5 years,10526,310.98,158.66,1.51,total
"Forsyth County, NC",HD01_VD03,2015,Estimate; Male: - Under 5 years,11529,144.17,73.56,0.64,total
"Guilford County, NC",HD01_VD03,2015,Estimate; Male: - Under 5 years,15914,126.3,64.44,0.4,total
United States,HD01_VD04,2015,Estimate; Male: - 5 to 9 years,10507658,45170.55,23046.2,0.22,total
North Carolina,HD01_VD04,2015,Estimate; Male: - 5 to 9 years,325417,9095.83,4640.73,1.43,total
"Durham County, NC",HD01_VD04,2015,Estimate; Male: - 5 to 9 years,10910,1575.15,803.65,7.37,total
"Forsyth County, NC",HD01_VD04,2015,Estimate; Male: - 5 to 9 years,11380,1693.11,863.83,7.59,total
"Guilford County, NC",HD01_VD04,2015,Estimate; Male: - 5 to 9 years,16131,1528.68,779.94,4.84,total
United States,HD01_VD05,2015,Estimate; Male: - 10 to 14 years,10533944,47281.87,24123.4,0.23,total
North Carolina,HD01_VD05,2015,Estimate; Male: - 10 to 14 years,338814,9821.45,5010.94,1.48,total
"Durham County, NC",HD01_VD05,2015,Estimate; Male: - 10 to 14 years,7057,1583.49,807.9,11.45,total
"Forsyth County, NC",HD01_VD05,2015,Estimate; Male: - 10 to 14 years,13759,1696.68,865.65,6.29,total
"Guilford County, NC",HD01_VD05,2015,Estimate; Male: - 10 to 14 years,17315,1531.06,781.15,4.51,total
United States,HD01_VD06,2015,Estimate; Male: - 15 to 17 years,6470980,18226.21,9299.09,0.14,total
North Carolina,HD01_VD06,2015,Estimate; Male: - 15 to 17 years,199908,4109.45,2096.66,1.05,total
"Durham County, NC",HD01_VD06,2015,Estimate; Male: - 15 to 17 years,4596,490.89,250.45,5.45,total
"Forsyth County, NC",HD01_VD06,2015,Estimate; Male: - 15 to 17 years,7464,198.98,101.52,1.36,total
"Guilford County, NC",HD01_VD06,2015,Estimate; Male: - 15 to 17 years,10211,602.89,307.6,3.01,total
United States,HD01_VD07,2015,Estimate; Male: - 18 and 19 years,4495739,24852.09,12679.64,0.28,total
North Carolina,HD01_VD07,2015,Estimate; Male: - 18 and 19 years,148066,5598.81,2856.54,1.93,total
"Durham County, NC",HD01_VD07,2015,Estimate; Male: - 18 and 19 years,4488,913.87,466.26,10.39,total
"Forsyth County, NC",HD01_VD07,2015,Estimate; Male: - 18 and 19 years,5596,785.19,400.61,7.16,total
"Guilford County, NC",HD01_VD07,2015,Estimate; Male: - 18 and 19 years,7754,523.06,266.87,3.44,total
United States,HD01_VD08,2015,Estimate; Male: - 20 years,2378536,30288.85,15453.49,0.65,total
North Carolina,HD01_VD08,2015,Estimate; Male: - 20 years,73977,5846.64,2982.98,4.03,total
"Durham County, NC",HD01_VD08,2015,Estimate; Male: - 20 years,2207,943.66,481.46,21.82,total
"Forsyth County, NC",HD01_VD08,2015,Estimate; Male: - 20 years,2589,882.89,450.45,17.4,total
"Guilford County, NC",HD01_VD08,2015,Estimate; Male: - 20 years,5245,1795.57,916.11,17.47,total
United States,HD01_VD09,2015,Estimate; Male: - 21 years,2357032,29587.06,15095.44,0.64,total
North Carolina,HD01_VD09,2015,Estimate; Male: - 21 years,78340,6286.3,3207.3,4.09,total
"Durham County, NC",HD01_VD09,2015,Estimate; Male: - 21 years,1732,855.49,436.47,25.2,total
"Forsyth County, NC",HD01_VD09,2015,Estimate; Male: - 21 years,1816,795.91,406.08,22.36,total
"Guilford County, NC",HD01_VD09,2015,Estimate; Male: - 21 years,3322,1198.64,611.55,18.41,total
United States,HD01_VD10,2015,Estimate; Male: - 22 to 24 years,6833725,32829.11,16749.55,0.25,total
North Carolina,HD01_VD10,2015,Estimate; Male: - 22 to 24 years,222422,8220.09,4193.92,1.89,total
"Durham County, NC",HD01_VD10,2015,Estimate; Male: - 22 to 24 years,7089,1302.3,664.44,9.37,total
"Forsyth County, NC",HD01_VD10,2015,Estimate; Male: - 22 to 24 years,7996,1042.55,531.91,6.65,total
"Guilford County, NC",HD01_VD10,2015,Estimate; Male: - 22 to 24 years,9413,1689.53,862.01,9.16,total
United States,HD01_VD11,2015,Estimate; Male: - 25 to 29 years,11290711,19728.68,10065.65,0.09,total
North Carolina,HD01_VD11,2015,Estimate; Male: - 25 to 29 years,325820,5404.6,2757.45,0.85,total
"Durham County, NC",HD01_VD11,2015,Estimate; Male: - 25 to 29 years,13030,156.09,79.64,0.61,total
"Forsyth County, NC",HD01_VD11,2015,Estimate; Male: - 25 to 29 years,11621,509.96,260.18,2.24,total
"Guilford County, NC",HD01_VD11,2015,Estimate; Male: - 25 to 29 years,19320,837.62,427.36,2.21,total
United States,HD01_VD12,2015,Estimate; Male: - 30 to 34 years,10839950,21605.28,11023.1,0.1,total
North Carolina,HD01_VD12,2015,Estimate; Male: - 30 to 34 years,310159,5391.49,2750.76,0.89,total
"Durham County, NC",HD01_VD12,2015,Estimate; Male: - 30 to 34 years,12788,606.47,309.42,2.42,total
"Forsyth County, NC",HD01_VD12,2015,Estimate; Male: - 30 to 34 years,10941,362.21,184.8,1.69,total
"Guilford County, NC",HD01_VD12,2015,Estimate; Male: - 30 to 34 years,15072,523.06,266.87,1.77,total
United States,HD01_VD13,2015,Estimate; Male: - 35 to 39 years,10235171,50357.11,25692.4,0.25,total
North Carolina,HD01_VD13,2015,Estimate; Male: - 35 to 39 years,310971,10147.91,5177.51,1.66,total
"Durham County, NC",HD01_VD13,2015,Estimate; Male: - 35 to 39 years,11106,1814.64,925.84,8.34,total
"Forsyth County, NC",HD01_VD13,2015,Estimate; Male: - 35 to 39 years,11039,1425.02,727.05,6.59,total
"Guilford County, NC",HD01_VD13,2015,Estimate; Male: - 35 to 39 years,15061,1996.94,1018.85,6.76,total
United States,HD01_VD14,2015,Estimate; Male: - 40 to 44 years,10073616,51263.83,26155.02,0.26,total
North Carolina,HD01_VD14,2015,Estimate; Male: - 40 to 44 years,330301,8252.26,4210.34,1.27,total
"Durham County, NC",HD01_VD14,2015,Estimate; Male: - 40 to 44 years,11089,1893.28,965.96,8.71,total
"Forsyth County, NC",HD01_VD14,2015,Estimate; Male: - 40 to 44 years,10914,1441.7,735.56,6.74,total
"Guilford County, NC",HD01_VD14,2015,Estimate; Male: - 40 to 44 years,16372,1963.57,1001.82,6.12,total
United States,HD01_VD15,2015,Estimate; Male: - 45 to 49 years,10315271,17550.64,8954.41,0.09,total
North Carolina,HD01_VD15,2015,Estimate; Male: - 45 to 49 years,328893,4757.62,2427.36,0.74,total
"Durham County, NC",HD01_VD15,2015,Estimate; Male: - 45 to 49 years,8156,666.04,339.82,4.17,total
"Forsyth County, NC",HD01_VD15,2015,Estimate; Male: - 45 to 49 years,11541,596.94,304.56,2.64,total
"Guilford County, NC",HD01_VD15,2015,Estimate; Male: - 45 to 49 years,17200,499.23,254.71,1.48,total
United States,HD01_VD16,2015,Estimate; Male: - 50 to 54 years,10957719,19638.13,10019.45,0.09,total
North Carolina,HD01_VD16,2015,Estimate; Male: - 50 to 54 years,336393,4267.91,2177.51,0.65,total
"Durham County, NC",HD01_VD16,2015,Estimate; Male: - 50 to 54 years,8949,826.89,421.88,4.71,total
"Forsyth County, NC",HD01_VD16,2015,Estimate; Male: - 50 to 54 years,12180,643.4,328.27,2.7,total
"Guilford County, NC",HD01_VD16,2015,Estimate; Male: - 50 to 54 years,16784,555.23,283.28,1.69,total
United States,HD01_VD17,2015,Estimate; Male: - 55 to 59 years,10479885,41250.55,21046.2,0.2,total
North Carolina,HD01_VD17,2015,Estimate; Male: - 55 to 59 years,319016,7526.64,3840.12,1.2,total
"Durham County, NC",HD01_VD17,2015,Estimate; Male: - 55 to 59 years,8363,1297.53,662.01,7.92,total
"Forsyth County, NC",HD01_VD17,2015,Estimate; Male: - 55 to 59 years,12457,1248.68,637.08,5.11,total
"Guilford County, NC",HD01_VD17,2015,Estimate; Male: - 55 to 59 years,15706,1548.94,790.28,5.03,total
United States,HD01_VD18,2015,Estimate; Male: - 60 and 61 years,3939947,33937.19,17314.89,0.44,total
North Carolina,HD01_VD18,2015,Estimate; Male: - 60 and 61 years,121942,5840.68,2979.94,2.44,total
"Durham County, NC",HD01_VD18,2015,Estimate; Male: - 60 and 61 years,3634,1027.06,524.01,14.42,total
"Forsyth County, NC",HD01_VD18,2015,Estimate; Male: - 60 and 61 years,3842,748.26,381.77,9.94,total
"Guilford County, NC",HD01_VD18,2015,Estimate; Male: - 60 and 61 years,5524,1296.34,661.4,11.97,total
United States,HD01_VD19,2015,Estimate; Male: - 62 to 64 years,5290469,39422.81,20113.68,0.38,total
North Carolina,HD01_VD19,2015,Estimate; Male: - 62 to 64 years,159246,5826.38,2972.64,1.87,total
"Durham County, NC",HD01_VD19,2015,Estimate; Male: - 62 to 64 years,3861,1183.15,603.65,15.63,total
"Forsyth County, NC",HD01_VD19,2015,Estimate; Male: - 62 to 64 years,5344,1218.89,621.88,11.64,total
"Guilford County, NC",HD01_VD19,2015,Estimate; Male: - 62 to 64 years,8247,1266.55,646.2,7.84,total
United States,HD01_VD20,2015,Estimate; Male: - 65 and 66 years,3232330,29190.3,14893.01,0.46,total
North Carolina,HD01_VD20,2015,Estimate; Male: - 65 and 66 years,108538,4720.68,2408.51,2.22,total
"Durham County, NC",HD01_VD20,2015,Estimate; Male: - 65 and 66 years,2719,817.36,417.02,15.34,total
"Forsyth County, NC",HD01_VD20,2015,Estimate; Male: - 65 and 66 years,3327,841.19,429.18,12.9,total
"Guilford County, NC",HD01_VD20,2015,Estimate; Male: - 65 and 66 years,4930,992.51,506.38,10.27,total
United States,HD01_VD21,2015,Estimate; Male: - 67 to 69 years,4357791,27435.23,13997.57,0.32,total
North Carolina,HD01_VD21,2015,Estimate; Male: - 67 to 69 years,142246,4713.53,2404.86,1.69,total
"Durham County, NC",HD01_VD21,2015,Estimate; Male: - 67 to 69 years,3508,931.74,475.38,13.55,total
"Forsyth County, NC",HD01_VD21,2015,Estimate; Male: - 67 to 69 years,5050,1059.23,540.42,10.7,total
"Guilford County, NC",HD01_VD21,2015,Estimate; Male: - 67 to 69 years,6984,1115.23,568.99,8.15,total
United States,HD01_VD22,2015,Estimate; Male: - 70 to 74 years,5304173,31314.72,15976.9,0.3,total
North Carolina,HD01_VD22,2015,Estimate; Male: - 70 to 74 years,167005,5379.57,2744.68,1.64,total
"Durham County, NC",HD01_VD22,2015,Estimate; Male: - 70 to 74 years,2773,801.87,409.12,14.75,total
"Forsyth County, NC",HD01_VD22,2015,Estimate; Male: - 70 to 74 years,6081,954.38,486.93,8.01,total
"Guilford County, NC",HD01_VD22,2015,Estimate; Male: - 70 to 74 years,7018,1094.98,558.66,7.96,total
United States,HD01_VD23,2015,Estimate; Male: - 75 to 79 years,3633694,28493.28,14537.39,0.4,total
North Carolina,HD01_VD23,2015,Estimate; Male: - 75 to 79 years,114717,4314.38,2201.21,1.92,total
"Durham County, NC",HD01_VD23,2015,Estimate; Male: - 75 to 79 years,1877,711.32,362.92,19.34,total
"Forsyth County, NC",HD01_VD23,2015,Estimate; Male: - 75 to 79 years,4102,707.74,361.09,8.8,total
"Guilford County, NC",HD01_VD23,2015,Estimate; Male: - 75 to 79 years,5619,1009.19,514.89,9.16,total
United States,HD01_VD24,2015,Estimate; Male: - 80 to 84 years,2419737,24959.32,12734.35,0.53,total
North Carolina,HD01_VD24,2015,Estimate; Male: - 80 to 84 years,72693,3195.57,1630.39,2.24,total
"Durham County, NC",HD01_VD24,2015,Estimate; Male: - 80 to 84 years,2146,704.17,359.27,16.74,total
"Forsyth County, NC",HD01_VD24,2015,Estimate; Male: - 80 to 84 years,2442,582.64,297.27,12.17,total
"Guilford County, NC",HD01_VD24,2015,Estimate; Male: - 80 to 84 years,2732,749.45,382.37,14,total
United States,HD01_VD25,2015,Estimate; Male: - 85 years and over,2106930,23473.53,11976.29,0.57,total
North Carolina,HD01_VD25,2015,Estimate; Male: - 85 years and over,53680,2766.64,1411.55,2.63,total
"Durham County, NC",HD01_VD25,2015,Estimate; Male: - 85 years and over,1319,619.57,316.11,23.97,total
"Forsyth County, NC",HD01_VD25,2015,Estimate; Male: - 85 years and over,2143,625.53,319.15,14.89,total
"Guilford County, NC",HD01_VD25,2015,Estimate; Male: - 85 years and over,3704,798.3,407.3,11,total
United States,HD01_VD26,2015,Estimate; Female:,163250987,37531.91,19148.93,0.01,total
North Carolina,HD01_VD26,2015,Estimate; Female:,5146796,8208.17,4187.84,0.08,total
"Durham County, NC",HD01_VD26,2015,Estimate; Female:,157029,863.83,440.73,0.28,total
"Forsyth County, NC",HD01_VD26,2015,Estimate; Female:,193866,625.53,319.15,0.16,total
"Guilford County, NC",HD01_VD26,2015,Estimate; Female:,272022,605.28,308.82,0.11,total
United States,HD01_VD27,2015,Estimate; Female: - Under 5 years,9680981,20376.85,10396.35,0.11,total
North Carolina,HD01_VD27,2015,Estimate; Female: - Under 5 years,291416,5000.68,2551.37,0.88,total
"Durham County, NC",HD01_VD27,2015,Estimate; Female: - Under 5 years,10118,312.17,159.27,1.57,total
"Forsyth County, NC",HD01_VD27,2015,Estimate; Female: - Under 5 years,11740,314.55,160.48,1.37,total
"Guilford County, NC",HD01_VD27,2015,Estimate; Female: - Under 5 years,15262,145.36,74.16,0.49,total
United States,HD01_VD28,2015,Estimate; Female: - 5 to 9 years,10074815,56444.43,28798.18,0.29,total
North Carolina,HD01_VD28,2015,Estimate; Female: - 5 to 9 years,317173,9603.4,4899.69,1.54,total
"Durham County, NC",HD01_VD28,2015,Estimate; Female: - 5 to 9 years,9149,1476.26,753.19,8.23,total
"Forsyth County, NC",HD01_VD28,2015,Estimate; Female: - 5 to 9 years,12891,1562.04,796.96,6.18,total
"Guilford County, NC",HD01_VD28,2015,Estimate; Female: - 5 to 9 years,17122,1647.83,840.73,4.91,total
United States,HD01_VD29,2015,Estimate; Female: - 10 to 14 years,10093445,53893.45,27496.66,0.27,total
North Carolina,HD01_VD29,2015,Estimate; Female: - 10 to 14 years,315697,9497.36,4845.59,1.53,total
"Durham County, NC",HD01_VD29,2015,Estimate; Female: - 10 to 14 years,8050,1558.47,795.14,9.88,total
"Forsyth County, NC",HD01_VD29,2015,Estimate; Female: - 10 to 14 years,11243,1531.06,781.15,6.95,total
"Guilford County, NC",HD01_VD29,2015,Estimate; Female: - 10 to 14 years,15425,1615.66,824.32,5.34,total
United States,HD01_VD30,2015,Estimate; Female: - 15 to 17 years,6155061,18861.28,9623.1,0.16,total
North Carolina,HD01_VD30,2015,Estimate; Female: - 15 to 17 years,192183,4157.11,2120.97,1.1,total
"Durham County, NC",HD01_VD30,2015,Estimate; Female: - 15 to 17 years,4665,646.98,330.09,7.08,total
"Forsyth County, NC",HD01_VD30,2015,Estimate; Female: - 15 to 17 years,7259,318.13,162.31,2.24,total
"Guilford County, NC",HD01_VD30,2015,Estimate; Female: - 15 to 17 years,10089,613.62,313.07,3.1,total
United States,HD01_VD31,2015,Estimate; Female: - 18 and 19 years,4305132,23553.36,12017.02,0.28,total
North Carolina,HD01_VD31,2015,Estimate; Female: - 18 and 19 years,138099,5138.89,2621.88,1.9,total
"Durham County, NC",HD01_VD31,2015,Estimate; Female: - 18 and 19 years,4701,1261.79,643.77,13.69,total
"Forsyth County, NC",HD01_VD31,2015,Estimate; Female: - 18 and 19 years,6278,594.55,303.34,4.83,total
"Guilford County, NC",HD01_VD31,2015,Estimate; Female: - 18 and 19 years,9321,751.83,383.59,4.12,total
United States,HD01_VD32,2015,Estimate; Female: - 20 years,2258851,27643.74,14103.95,0.62,total
North Carolina,HD01_VD32,2015,Estimate; Female: - 20 years,65044,4883.91,2491.79,3.83,total
"Durham County, NC",HD01_VD32,2015,Estimate; Female: - 20 years,1907,1176,600,31.46,total
"Forsyth County, NC",HD01_VD32,2015,Estimate; Female: - 20 years,3047,1257.02,641.34,21.05,total
"Guilford County, NC",HD01_VD32,2015,Estimate; Female: - 20 years,4111,1346.38,686.93,16.71,total
